plan_amount_inr,tenure_days,risk_tier,collateral_type,locked_token,price_inr,stress_drop_pct,fees_buffer_pct,outstanding_debt_inr,required_collateral_inr
127116.89717454716,180,MEDIUM,volatile,2.644842022596304,38379.115798909275,0.2,0.03890125314370222,101183.57765298734,262799.3640531291
197498.3582920193,30,MEDIUM,stable,2185.019718741168,89.73524145315875,0.02,0.05446084481605119,154738.42503446617,332991.0416068335
171742.23857415648,60,LOW,volatile,6.8076829442933935,39733.85292357892,0.2,0.02858261077265456,137547.41679732644,252640.85906147948
195041.67843096112,90,LOW,volatile,8.346819478775416,21983.974320647714,0.2,0.055825657929422304,144917.0315814955,273227.00038341316
190236.47978273366,180,HIGH,volatile,5.5487015826224795,38852.03067292398,0.2,0.04132247213002774,151359.60332029065,656725.651292106
15748.43560985386,120,LOW,volatile,0.9265832724500978,16548.63709249465,0.2,0.037148119389023085,11416.64768047741,21144.20477059678
57107.529439758946,60,MEDIUM,stable,690.5889318911306,87.55679837607303,0.02,0.029414387344910843,53421.73086766578,112230.81296335282
60100.528557302045,180,LOW,volatile,0.8614547259804172,28312.054205440167,0.2,0.024123329094694945,52846.5904731966,96645.40386913231
15133.088549412838,120,HIGH,volatile,0.7241826118191109,43715.15146875355,0.2,0.03164844597974424,11269.434787063734,48442.062021434875
169483.46472017874,90,LOW,volatile,12.896316499536395,17721.68425014066,0.2,0.035906187787450104,159995.50823748563,295964.8875025166
179170.53789910182,60,HIGH,volatile,27.64164429973513,22877.546197009935,0.2,0.04396493237177093,136582.43238497584,594113.624116472
121389.82573542689,120,MEDIUM,stable,2143.5304177530556,90.29125704613003,0.02,0.048933046602508946,105998.81058297971,226909.50065519832
178307.19446186488,180,LOW,volatile,10.810092656452579,27758.761293108495,0.2,0.021710406363548852,182236.5573907076,332487.4769749179
143159.46360771576,90,MEDIUM,stable,3961.8655947741763,76.96034492025579,0.02,0.058057645016400455,138338.09371504866,298713.62786163774
88670.23468599131,180,MEDIUM,volatile,5.709630181358882,17762.95919216676,0.2,0.029945412767721325,80197.65784606425,206498.02453317278
30823.014794546154,120,LOW,volatile,1.2557901472244133,29437.340587525476,0.2,0.047144522583954226,27886.251648658228,52144.527980875406
191740.83644520538,30,LOW,stable,3078.788602793897,74.13669349235147,0.02,0.052267772835716694,138526.50090598932,212488.29823188085
138763.46140559937,120,MEDIUM,volatile,6.285307378284742,33906.58553043235,0.2,0.036692502664365065,117873.12717256321,305495.46801349876
71482.59788328975,90,MEDIUM,volatile,1.1818367153308933,40229.582605172756,0.2,0.037508601151533275,57721.67000046058,149716.8227457707
26591.452900501303,90,LOW,volatile,1.010174337940432,44200.20699344076,0.2,0.021912743316672704,23031.455929248044,42028.8184129195
159994.98303711237,120,HIGH,stable,3602.0186633871663,83.70863431050194,0.02,0.03632563165869173,165274.57066082215,582579.1627115497
160600.98056096668,30,LOW,volatile,5.020326518909021,25152.480719840903,0.2,0.05748554026201973,156631.06804219785,295776.94573289424
109058.82725346665,180,LOW,volatile,3.1984886135217536,44169.81232621295,0.2,0.034769009822085514,99624.35085111855,184086.05515067853
199991.46116473802,180,MEDIUM,volatile,8.071168962077627,32027.53272752217,0.2,0.055891902723307504,189320.19461181125,499754.1512815306
77897.64062024654,180,LOW,volatile,2.9524554766189666,26907.14662282591,0.2,0.04803569887587429,74447.54396399268,139328.00672838473
188470.92498138148,120,LOW,volatile,4.291176396139551,28046.539901179654,0.2,0.05539494576784107,162034.2198911432,305375.17270454916
126422.15162245081,60,MEDIUM,volatile,1.8937077473849397,40280.02509527438,0.2,0.027834737228324725,126829.86956264894,325900.3641365699
147548.05507977604,120,LOW,stable,617.1451738058347,88.76256415052936,0.02,0.04674897003413421,135162.44071785986,206240.73703894977
183498.33316437213,60,LOW,stable,1432.4011745760233,82.33290977135658,0.02,0.023977530840168473,175848.6275137452,262485.4860104334
166399.1239328217,90,MEDIUM,volatile,7.282287093900956,24265.159649746114,0.2,0.0394957514188833,117122.8614701696,304371.79223065934
58444.91251306731,180,MEDIUM,volatile,3.570167273068914,35994.49334457217,0.2,0.04897043470892322,51914.927771707866,136143.06088142688
173579.71101527032,30,HIGH,volatile,14.176323579713312,17025.987719671262,0.2,0.026469797242557904,143631.06305514765,614303.9507164601
108402.04013251315,90,MEDIUM,stable,1791.5720032230936,74.17072752569132,0.02,0.05835030876421113,77983.46914024759,168436.38498588852
9920.941420683353,90,MEDIUM,stable,224.652189272093,89.60339183424483,0.02,0.03879280219533182,9188.247039521135,19478.94875397372
135089.7709765867,180,LOW,volatile,5.0364144631000745,28831.057569929486,0.2,0.03790197029484299,138475.94346838273,256650.81172191378
100439.83183677398,90,MEDIUM,stable,3033.1873787692366,73.74417440082752,0.02,0.055439100471246144,96067.13409600717,206924.50937783753
107788.13426540208,60,LOW,volatile,2.694236313916079,42428.096694089996,0.2,0.05440783938233858,78465.65776721787,147740.72262865395
82893.5424354612,60,LOW,volatile,3.5344505417351324,33809.43163377149,0.2,0.05667087677508642,59670.23247343916,112592.49440193249
13752.95948275481,60,HIGH,stable,231.1744081801185,80.92259043331858,0.02,0.046791937788547205,11287.896248748977,40190.74417613611
36862.456942742574,30,MEDIUM,volatile,1.6608843612328943,35917.72045360409,0.2,0.0464791111346919,28881.430012820692,75559.53302028852
151534.4656552187,120,MEDIUM,volatile,2.3567586530408984,40263.40122602277,0.2,0.029189150048145797,107536.46987400738,276688.4200720192
47611.5245000769,120,LOW,volatile,4.232275291123532,15389.02202411703,0.2,0.04969075411226126,33995.82885151011,63723.405756808956
125917.61192433165,30,LOW,stable,1131.574197703009,70.10653362749564,0.02,0.044860671654012946,103353.33546679623,157419.58529667527
108830.19241374779,90,MEDIUM,volatile,1.8940629767514836,38006.61619864883,0.2,0.033722939935526934,81267.70333701283,210020.72303836283
45058.30010169245,120,MEDIUM,volatile,1.4489050525361888,42763.08352360687,0.2,0.05866357442938856,34610.77733369807,91602.92311468115
56833.689383281744,120,MEDIUM,volatile,1.927014939695268,26987.531860303734,0.2,0.039448182994230384,57079.866854631764,148328.90971899894
77329.95588124426,30,LOW,stable,626.2260235204134,89.43434483549757,0.02,0.04893471313554158,81025.3433196059,123892.55867588862
176157.09237086456,30,LOW,stable,1882.7985259735037,76.14586567379826,0.02,0.04663866584113318,172916.2829585664,263820.5068483408
188319.93054025437,30,MEDIUM,volatile,4.988454066809691,25001.841691837864,0.2,0.020421304311622285,147166.07418540228,375428.4934267229
77964.340793382,90,MEDIUM,volatile,0.8183600054681114,44502.478973181445,0.2,0.03826932486891503,59373.32682971404,154113.75990677156
10184.042257638126,180,LOW,volatile,0.5496032664496324,16758.756656030404,0.2,0.044279260537843826,9190.75680548179,17138.779858235142
120578.77526777919,30,LOW,volatile,2.091913168689146,41092.81501612047,0.2,0.05999661569998514,117488.25620495189,222387.77493168178
84097.58498678276,120,LOW,stable,1091.0160192403205,86.25193173820057,0.02,0.02617336300237526,78219.588499843,117007.08190021255
98970.74432777727,120,LOW,volatile,1.1174263239515667,32541.182843866303,0.2,0.04727803434326425,97121.28987877512,181630.3456377249
88948.13451507801,180,MEDIUM,stable,1432.987065237579,89.5697187897116,0.02,0.037464620392015285,77424.81469374648,163929.60405136697
131260.13775338395,90,LOW,stable,1830.6838466757208,78.233383322412,0.02,0.038820605100077316,137261.19412567082,207856.7882483798
61583.5834555265,180,MEDIUM,stable,993.3323465546423,84.9872381463901,0.02,0.026333677497113517,60068.863298670374,125817.74973958317
178633.64596274495,90,MEDIUM,volatile,7.562149150897231,28995.04165483346,0.2,0.041204945364388484,128228.4986376232,333780.3672953601
84828.61988528376,60,HIGH,stable,2361.01602715037,71.08960078919587,0.02,0.021833800420659303,70188.82855592205,243950.05928697935
68990.62258299373,180,HIGH,volatile,4.660481332140414,37570.183040562784,0.2,0.03656422663890426,61806.444206823006,266943.1210022753
184666.05214830185,90,LOW,volatile,6.30427698094581,25389.729085588744,0.2,0.036220762569263765,143756.83284604462,266006.81242191175
72270.43868542854,60,LOW,stable,535.1532613885099,86.01905419501587,0.02,0.02694083866963435,60791.92872521026,91005.41438689806
17531.526800084754,120,LOW,volatile,0.4057940027976536,39645.45565116087,0.2,0.05990604801795911,16135.381662733244,30539.26537751614
31911.876631153667,90,MEDIUM,stable,197.8553802097691,88.57752449299588,0.02,0.04849694974504558,28505.564231749147,60995.9125464295
143144.70420598588,120,LOW,volatile,6.9290944800185725,21692.167971928488,0.2,0.05822595732804606,143360.4880407487,270906.7673213164
112902.77706817925,120,LOW,volatile,2.595198872199332,41414.591318496896,0.2,0.049699614823129776,89405.33308404942,167587.0423240362
107388.81097868897,30,LOW,volatile,6.059315668017247,29840.942922734113,0.2,0.03975669159807177,109794.33557707396,203856.0627068337
17316.229666806277,90,LOW,volatile,0.37903356751766226,41164.59142315782,0.2,0.04450984461349391,14073.774697508214,26250.350397177906
33651.164864245686,180,MEDIUM,volatile,3.9535417658284384,19940.654083812227,0.2,0.02671626983607034,34396.1516205001,88287.72122128942
79846.67756954014,120,MEDIUM,volatile,3.4815520292101376,41729.42792727467,0.2,0.02611716860699967,62831.39118185126,161180.92304790005
90153.13163326321,120,MEDIUM,stable,978.8729685783909,84.72172408916126,0.02,0.03945361839352967,79122.00076081387,167844.18364359916
75939.8510693335,180,HIGH,volatile,9.077488073771804,23776.646716755153,0.2,0.028122251592294853,77935.85479652492,333864.9438048889
101046.10563148384,60,LOW,volatile,2.8599603706173444,26069.799327058427,0.2,0.05080072511486206,80546.32849015336,151139.5363978447
146976.12556467534,120,LOW,stable,695.1193428622074,84.09987638768283,0.02,0.03187816051228725,146544.50229093275,220431.59104541744
127505.16276827503,30,LOW,stable,2242.7384074391466,71.9746261746469,0.02,0.023493822788067376,111621.9486596963,166536.98970957138
122645.80291365735,30,MEDIUM,volatile,7.411457536842144,34309.27137416536,0.2,0.04341613974308213,103872.20657294674,270954.84202235023
111997.98463497112,120,MEDIUM,volatile,2.4957162521506313,30121.761649684013,0.2,0.042217942126612715,104414.7303617279,272057.26351326297
40984.72484912512,60,LOW,stable,470.22199773159525,79.500118350865,0.02,0.030446139183119607,31537.454312021844,47372.6647747623
121322.66173462893,120,HIGH,volatile,18.443912597574474,25118.668014279196,0.2,0.025150466161604573,112901.71643183917,482255.1967939384
32532.76029779101,180,LOW,volatile,0.47918964005576337,22779.536503877425,0.2,0.045141917289149854,24784.082282872747,46255.14870602442
142870.05715256135,180,LOW,volatile,3.979323846976882,35216.2395315553,0.2,0.04961410393046041,135555.5757322214,254073.29313384506
91005.21572644604,30,MEDIUM,volatile,2.903366461018357,30878.724962734428,0.2,0.027563351352585835,83153.95921466938,213614.90252215476
116710.66244155249,60,HIGH,volatile,12.451810015261824,19271.94186109066,0.2,0.04983596789952448,87410.55374940872,382361.43041726627
172696.12351250043,90,MEDIUM,stable,1239.8989462054167,74.01472038340721,0.02,0.04622144411614067,126972.99828535777,271105.86455074133
75246.36109836653,30,HIGH,volatile,2.9745959972735956,23306.43866082673,0.2,0.05098078491567373,68667.84511652976,300702.4406626598
20852.731454913184,180,LOW,stable,58.477226391412145,86.39498608499835,0.02,0.02255607901627784,15483.57101525614,23079.91205033587
178388.00422025987,180,MEDIUM,volatile,11.244096254666363,40655.09252582256,0.2,0.05864212744533272,163899.84185011615,433778.1931604013
73631.7737538161,120,HIGH,volatile,4.164148037466797,21069.031448107173,0.2,0.04638214569338112,77288.14996861287,336970.5841701206
81898.1809345896,60,MEDIUM,volatile,2.224587121295201,27923.64759687263,0.2,0.030350807254293292,60853.752227235316,156751.78182946163
59908.67072490004,30,LOW,volatile,4.245010344494055,17575.95331247981,0.2,0.05508611270134156,51870.95257077315,97729.14591073699
84613.72868325494,180,HIGH,volatile,10.229481452351388,28509.165626185895,0.2,0.04322968087201555,86605.63739096365,376456.54773788544
104673.1816211588,120,LOW,volatile,1.324395688471855,42630.04038538241,0.2,0.026421441136132543,107602.54191364512,197224.2073944906
168818.94649106468,180,LOW,stable,1415.5181457178494,89.96023968750427,0.02,0.054103415906035554,119940.60686073624,184300.00495298102
144311.8968391026,60,HIGH,volatile,9.252151215057452,41049.71949434789,0.2,0.04888732590296842,141830.1239799112,619849.2478073982
103142.9014072199,30,HIGH,volatile,4.457712296345967,31262.07168945958,0.2,0.031213215059141153,80811.53860478524,347224.69391048537
153005.51535100746,180,HIGH,volatile,35.23366602461986,16757.651388286667,0.2,0.04175122188516117,147084.03944691166,638437.4075567728
169710.5123663821,30,HIGH,volatile,21.421572102717075,30133.76844572551,0.2,0.035967580953667366,139884.07650285054,603814.0347858159
12571.568684693446,90,LOW,volatile,0.3773464793805682,21979.320922015504,0.2,0.02027246253006013,9789.620577477433,17835.857667531873
118853.53915084069,90,HIGH,volatile,6.129069913918418,27978.498657523916,0.2,0.03910960899808931,102778.90789013216,444993.9616290245
9610.362555954647,90,LOW,stable,82.33199278305396,70.39605581725195,0.02,0.029424403993928303,7318.9786073779305,10982.995904875128
62314.98474912985,90,MEDIUM,stable,1456.2278461720937,75.63148507177812,0.02,0.026176681212745603,52872.29571669579,110727.17744215867
152720.83756541574,30,LOW,volatile,9.746276539439544,21351.724429059977,0.2,0.023705747292246532,128008.57097495325,234005.55323165556
158465.7808656841,120,HIGH,volatile,22.826876922753964,27040.070409940083,0.2,0.02893706942325265,164329.2897563686,704518.7409263436
176881.6150033828,60,MEDIUM,volatile,10.543825742058797,39689.31240812397,0.2,0.05038017826456934,157379.2169554709,413270.02490206464
100149.34676949322,30,HIGH,volatile,4.377007743359264,38083.02454982719,0.2,0.0343497421202834,94538.43445739901,407440.8554227749
17743.36599239039,90,LOW,volatile,1.501246992222805,16101.20677878014,0.2,0.025562502786760012,13506.758919517517,24735.75978935318
26230.26036032707,60,LOW,volatile,1.350809417088998,38306.34211504816,0.2,0.026782873894666374,27517.005527132766,50453.553600222855
49617.58534028993,120,LOW,volatile,4.206854836786077,15921.937158821855,0.2,0.04609303374123431,43375.10927109287,81025.71365402694
75064.35950715802,60,LOW,volatile,3.3055858542156957,17276.621243320405,0.2,0.03613592991901118,54521.5554517957,100878.1117119237
105785.6042955373,90,MEDIUM,volatile,6.781026835858764,37851.90149928289,0.2,0.044879623279916646,96608.7073533833,252361.17436240712
129541.53498716465,90,LOW,volatile,1.66208245034297,26796.63680080337,0.2,0.02208777655352789,105103.68069624527,191830.69162574512
33338.19778299409,180,MEDIUM,volatile,1.2975225442999636,24643.926250726236,0.2,0.04913898891070213,26766.450507731697,70204.31705602496
38604.74139864438,30,LOW,stable,156.2818546266707,88.49213164855854,0.02,0.05850930573757092,31306.765905131262,48306.85574800169
35424.97202121743,30,LOW,volatile,1.0123871960418516,30724.691747898905,0.2,0.0514613400577596,30382.080051056288,57045.68322183172
151232.47335287623,180,MEDIUM,stable,2772.4895015659904,81.03214263794338,0.02,0.04886932487506429,121060.67193037676,259136.37803374676
61115.481712617075,60,LOW,volatile,1.7446955451546506,35110.480503580446,0.2,0.02794462538740798,59437.07794021784,109103.61574532036
34175.57171757938,120,LOW,stable,297.39101909352786,93.02354735845678,0.02,0.03622467433686867,26063.51212842656,39369.75855299393
86843.76861217679,90,LOW,volatile,3.423259014581241,19933.035365222833,0.2,0.026227667191708808,65104.927628547106,119307.99643380164
50255.763886593864,120,LOW,volatile,0.5692340247096281,28024.32137557301,0.2,0.05048332291204993,37016.64949574441,69438.16600957187
74490.51424718744,120,MEDIUM,volatile,1.0367576477967648,40923.61889103416,0.2,0.04968770183189738,62842.15243466731,164911.58641828925
164978.79041571487,60,LOW,volatile,1.417238241745806,37880.621821230714,0.2,0.024927889146102354,122002.86750406808,223293.10975127877
67445.43360358893,90,LOW,stable,941.835069079672,72.13658185611517,0.02,0.0498088737674498,47803.332403126406,73155.04745256148
35797.020000146586,60,MEDIUM,stable,234.43951264523875,71.76478169307673,0.02,0.04284448435227131,28746.50651487557,61179.868904968615
47258.08223584767,60,MEDIUM,stable,593.1244615062184,89.6520074702551,0.02,0.059229033537411685,49290.67268989741,106551.24815454883
7837.099509751343,90,MEDIUM,volatile,0.2509873171288384,40797.184595597435,0.2,0.05958377410171649,5515.915120413443,14611.435402280998
180324.7365968902,30,LOW,volatile,3.6595723043832313,44349.645320570104,0.2,0.023229684272230225,130258.29669560946,238007.421074441
139696.56851534927,30,HIGH,stable,4808.9886051424555,70.936663951477,0.02,0.0534727525135236,126299.29552389117,452560.7703948047
93208.83788361272,120,LOW,volatile,3.395828074906734,29605.513935859137,0.2,0.02642093457882125,81488.53694878229,149359.8933079106
112612.09960765622,30,LOW,stable,1120.1741840713507,72.41739061061574,0.02,0.04199481335841168,82939.83613316393,125980.87328214783
51564.105228088585,180,HIGH,volatile,7.377238944443325,24652.299783082562,0.2,0.04020527493956618,52242.36391121803,226428.26048233928
81333.92418357925,120,MEDIUM,volatile,3.0294076431199746,29972.143374832594,0.2,0.03095506867049571,76132.7064309814,196223.49896655782
64647.2878911557,180,MEDIUM,volatile,2.472107493786371,36560.72802569268,0.2,0.048884351458629405,56446.10916573185,148013.60151165412
165084.134369711,90,HIGH,stable,4189.568634873223,73.15945398898617,0.02,0.04143405184206929,146975.4246556377,520629.9728582638
148941.6479023907,120,LOW,volatile,5.092250707588333,27730.652394950073,0.2,0.044883906146917896,145763.2847274548,271974.48271219345
57492.21762088686,30,HIGH,volatile,5.514172808845945,36667.45136841424,0.2,0.047645127722971484,42218.14843440388,184290.15628661844
152687.3177543507,120,MEDIUM,stable,4519.925309135485,74.26513062986098,0.02,0.03617915943345146,156750.08732545003,331471.7831142958
19692.78956402089,60,LOW,volatile,0.6210538871456257,34550.66489090207,0.2,0.021658049452268145,14561.28384691188,26565.45152242288
41311.3470839922,120,LOW,volatile,2.825724112256638,20037.840998590338,0.2,0.030307988514815868,35548.075305971215,65402.617792979276
22169.47889834493,60,LOW,volatile,1.2512038305542472,25186.76378077612,0.2,0.027024860401370913,17439.70358803222,31983.944898107282
48411.0190554538,120,HIGH,volatile,3.2222885102489864,32059.761399375417,0.2,0.05013379120942274,45158.97720890672,197595.69976470468
46012.58111796421,180,LOW,volatile,1.3382767683427792,42537.07452599883,0.2,0.029985236723103104,45733.76777435606,84116.26004876707
180210.35376982982,30,LOW,volatile,10.147170554589938,15577.915522596111,0.2,0.03460938566820728,165042.9589760206,304919.63284829253
66150.51811850106,30,MEDIUM,volatile,3.6399158687337314,36805.5946551512,0.2,0.03784376541710055,51491.05035017457,133599.1639517667
71688.3767502093,60,MEDIUM,volatile,4.647453509032227,29517.6769560739,0.2,0.05341030492929093,69737.20619317165,183654.72910216445
20850.374423169702,90,LOW,volatile,0.7630854639425351,37341.96198657088,0.2,0.053779387629172684,21474.459795837673,40409.541238080565
14130.506810083005,180,HIGH,volatile,1.505886661433315,18445.17039562283,0.2,0.028796642406237645,10687.548668087644,45813.80910534093
44658.12310294901,90,MEDIUM,volatile,1.992859911033479,32752.02667420503,0.2,0.036333977100368,35223.1450579203,91257.35500964428
27774.68156612371,180,HIGH,volatile,1.7590135581350617,27652.957140648883,0.2,0.02977767039868926,24590.572181290896,105511.75889425229
69577.3853528763,120,LOW,stable,897.7503219747892,76.08824810385107,0.02,0.05904110207630531,66719.17123901426,103000.50238860554
38022.828229158185,120,LOW,stable,231.78146467238648,71.45508674929614,0.02,0.041325730209522314,28305.912883735018,42967.456855542994
36456.093867600626,180,MEDIUM,volatile,0.9054206781156354,30762.8529398803,0.2,0.02003215047963061,26165.551683146143,66724.25987961369
129859.79987674313,60,LOW,volatile,3.0626203997967147,25256.451164883714,0.2,0.02362497324322102,116670.66389697949,213262.5093032401
188479.08054199317,120,MEDIUM,stable,2073.260659994847,72.07572947458499,0.02,0.05423968565593794,184526.53527698436,397010.6051950762
3483.853965710497,120,LOW,volatile,0.08692305823925436,37532.49101441154,0.2,0.03592241041596314,2801.6113741370486,5182.5928709729105
141405.65990191128,180,MEDIUM,volatile,4.84617982440381,17610.865593988114,0.2,0.05621392632707348,127837.02738578162,337558.121562795
132180.3367681643,60,HIGH,volatile,11.601564175056293,24299.5416434446,0.2,0.046529776068070974,129696.41335892423,565546.4934556122
117425.83640986853,120,HIGH,volatile,10.020148130894912,22792.05269316022,0.2,0.041329732211196395,83382.648153227,361786.79446858447
138767.32783235607,60,HIGH,volatile,4.687043392151749,35521.3071102655,0.2,0.05259837664008485,113464.134940701,497634.0176893892
102231.19934407146,180,HIGH,volatile,5.80746213893512,32254.903805043374,0.2,0.04921433560428134,82410.51276852473,360276.21417181595
185456.62895087773,90,LOW,stable,2215.098982606712,83.87290105848206,0.02,0.04327350567843949,176753.189420076,268807.46292438474
32486.753667231827,180,LOW,volatile,2.597185908626968,21653.75551999755,0.2,0.02339882441419466,30315.880090873918,55402.20722514653
95236.74055012282,90,HIGH,volatile,7.1785312535126025,28214.52821126065,0.2,0.05209915397810859,94225.56972236745,413061.00911670027
130954.63820099877,30,HIGH,volatile,4.655260044030814,22527.594333884288,0.2,0.0532534856810329,116814.87398256289,512648.6383396874
181831.0511550894,60,HIGH,volatile,24.33221943729558,20684.537181129883,0.2,0.055750215423370275,141784.85376087797,623705.7912575748
97999.67581603858,120,MEDIUM,volatile,5.754227345152553,39470.78914461549,0.2,0.024066494615098563,83455.18223776862,213659.13982923987
195422.2544241572,120,LOW,stable,3500.808560197126,78.73663585003499,0.02,0.058885994202202946,163884.55011667107,252966.5521642449
131640.09046341013,90,HIGH,stable,3279.4543625434208,81.56289167117372,0.02,0.037500068124951144,122913.9110427789,433752.3506135622
140143.29511822332,120,HIGH,stable,2477.352291524319,73.3433293918443,0.02,0.028713768218537307,144890.3794867919,506975.2661920801
163823.23719198952,90,MEDIUM,volatile,6.9019171395428565,43155.05271576853,0.2,0.048430617226117016,140920.10733419494,369362.3877799017
147049.74250915693,30,HIGH,volatile,19.26403054909352,28608.317097760995,0.2,0.05098035181735523,135814.4506795976,594742.996488018
105002.75743876582,30,MEDIUM,stable,1544.3241351727745,75.59460393061924,0.02,0.02002176481092027,80032.39006366629,166601.59133627926
154750.79730403476,60,HIGH,stable,2907.90159695835,86.99523156067019,0.02,0.03300326402547092,139436.3752092969,489925.9548132108
8110.8575280485775,30,LOW,volatile,0.475741485940116,15112.739252396632,0.2,0.03873447833239073,7745.419517439774,14366.846967702359
186620.69079249533,120,HIGH,stable,4723.233663455724,81.84362971029725,0.02,0.053963212232532115,180520.23156464286,647148.582084461
164806.82303853217,180,LOW,stable,1155.8282659200065,84.71523035975736,0.02,0.020796850336412813,171525.81916631875,255237.6325894334
127894.57385532801,180,LOW,stable,1551.8807167402106,76.82504769490663,0.02,0.050068496072798854,133732.59874444897,204706.10618001546
14682.139934256278,90,LOW,volatile,0.7872353144201474,29169.034854364447,0.2,0.05725570797867274,12926.326122596556,24404.342993408984
59689.845812847394,180,MEDIUM,volatile,3.5965313757371282,30743.567545233404,0.2,0.057663736375004424,59762.01567716249,158020.29198602316
51472.00935351997,120,LOW,volatile,0.8687613776292198,44811.769480537274,0.2,0.029006503250302434,49309.90617086453,90607.52522228897
52147.97148272529,30,HIGH,stable,1536.9902502301632,88.4107094091737,0.02,0.044697562620843345,46078.44894527574,163734.84116489298
134748.36525219996,90,MEDIUM,stable,1427.5889289082081,73.194304442305,0.02,0.039068142392403846,95741.94110944697,203025.30795435913
175351.53640459583,90,HIGH,volatile,10.030638001258405,29211.264034477066,0.2,0.044646845676230035,182708.5591380573,795274.6665900855
136644.41946559714,90,LOW,volatile,2.190122843718465,29517.908740384824,0.2,0.04185866916074059,141813.57890796315,263838.7617678074
78363.1873360097,180,LOW,volatile,4.059098943284074,31450.86846767159,0.2,0.056185266968377404,69065.38685089906,130260.43580248406
193878.0477848061,180,MEDIUM,volatile,7.124991792915428,41348.53640319496,0.2,0.04930633722262859,159087.1747620736,417327.9516217191
172653.88895269047,60,MEDIUM,volatile,2.078410249125122,36270.75247550124,0.2,0.04184112964659848,127612.74702715073,332380.5213001808
137398.2634646372,30,MEDIUM,volatile,4.13512192041442,40857.35931677875,0.2,0.05989435383317336,98830.09330239515,261873.64470003583
80095.6641294868,120,HIGH,volatile,5.944881799659982,26596.475038324876,0.2,0.057549601863607455,78589.23071251727,346300.0402116243
137081.66078941786,30,HIGH,stable,2352.492898337892,74.60473143254849,0.02,0.025988824531986178,115601.49998244719,403421.2485752565
82191.02749735292,90,MEDIUM,stable,1885.2072808946803,86.07121495884238,0.02,0.04543151680045558,73724.59525725496,157293.90907202393
31882.213928303652,180,HIGH,volatile,6.915137280042087,17363.149630495045,0.2,0.05743359622364809,25681.66162295677,113152.71586234179
124148.1062136351,120,MEDIUM,volatile,9.226650962407463,28053.391063702096,0.2,0.053801221838547686,113582.91008518022,299234.52356935205
139922.35476092112,180,MEDIUM,volatile,4.590206728971483,32891.227179737085,0.2,0.055761621572100295,135104.7163581151,356595.9360607057
70511.44144852228,30,LOW,stable,364.7604848097173,86.18874157075776,0.02,0.044668341180269265,71393.70844696832,108721.20550146092
185932.25565069373,120,LOW,stable,669.2592523250396,90.17121028628284,0.02,0.023123826684204603,162435.90612109145,242262.4575240923
170997.65271100547,60,LOW,volatile,1.540117339566673,39672.293428942954,0.2,0.020680678496579237,137664.17735602424,250912.79633646473
116987.65593302502,30,MEDIUM,volatile,11.070968867040063,21313.08354641834,0.2,0.03206516820437088,85036.2298148126,219407.32706822528
12986.916371236342,60,MEDIUM,volatile,0.2750982364017231,43968.305486098514,0.2,0.044652840171980186,12972.691092145766,33879.89648520955
4425.9516275271035,180,LOW,volatile,0.18233679191733587,39261.18909746797,0.2,0.05701903948473186,4420.413447209099,8343.680671597062
128337.37018349918,90,MEDIUM,volatile,5.549316318697545,23790.57207713212,0.2,0.03576898586551808,105709.48742297864,273726.5214611558
162947.3701460469,180,LOW,volatile,13.05978972707945,15978.178817035448,0.2,0.04507262691311342,125883.54555466873,234924.01363920397
100570.2138567733,30,LOW,volatile,4.4657003207056025,36628.88325900723,0.2,0.041344432466743436,94102.19952820335,174987.1456456592
5674.097705715071,120,HIGH,stable,93.96002230473647,89.11682709318167,0.02,0.029440210912398894,5474.54443033594,19169.102629300436
29820.947461111737,90,LOW,volatile,0.8923479096752337,29599.05583993348,0.2,0.03254636052152933,28408.558530869494,52380.63164055739
43037.74024758504,60,LOW,volatile,1.1469093950827292,32461.52385266934,0.2,0.034926769955074266,31200.161895713158,57660.50495143895
125923.39100985628,90,MEDIUM,volatile,1.9207281139589387,44361.09882435111,0.2,0.050582292115704024,131524.4733777981,345443.206776395
97725.84566073712,120,LOW,volatile,1.4771693592559147,24419.01074651089,0.2,0.04674197913879951,87032.88894662344,162680.31861813564
21339.151727172677,30,MEDIUM,stable,503.54644872805113,76.61059072937907,0.02,0.038977772090825785,19480.959542476998,41306.70192578421
100833.20650564073,120,HIGH,volatile,4.458626118371938,43630.84192107529,0.2,0.059653499356645226,72182.80611769787,318703.17956667003
174029.07184820093,60,MEDIUM,volatile,7.09692195363754,28887.170011590802,0.2,0.03193869877381896,122539.29710528233,316132.60700870864
88383.88630339067,180,MEDIUM,stable,1237.6810819417872,84.98384478974084,0.02,0.04932699748849874,65776.76382624061,140859.86549040643
30802.717449674914,30,LOW,volatile,1.25122515158897,18693.46842861216,0.2,0.02442514307654491,25777.029139796115,47154.70850825697
116023.5709969096,60,MEDIUM,stable,2912.3750647495017,77.08160491173051,0.02,0.03806694481454287,119582.12735837788,253335.21143129567
185947.80303475866,180,LOW,volatile,2.969849360578725,24735.995610077152,0.2,0.051126978834145374,177544.36803464647,333252.99139513494
24066.178406921343,60,LOW,volatile,0.6022134462447676,24494.918230246993,0.2,0.03912612995620994,25262.9905407492,46877.55998523046
32125.141893613767,30,HIGH,stable,1335.0241851442877,82.91389301046087,0.02,0.04343304629695334,30131.972300074376,106941.14165987085
